0          References for Cross Section of 36SO        36S/O 
2024.344712  4.75E-18  4.75E-18
2024.349891  4.75E-18  4.75E-18
2024.355532  4.75E-18  4.75E-18
2024.360854  4.75E-18  4.75E-18
2024.367498  4.75E-18  4.75E-18
2024.373361  4.75E-18  4.75E-18
2024.3789  4.75E-18  4.75E-18
2024.384531  4.75E-18  4.75E-18
2024.390181  4.75E-18  4.75E-18
2024.397827  4.75E-18  4.75E-18
2024.404711  4.75E-18  4.75E-18
2024.411976  4.75E-18  4.75E-18
2024.425152  4.74E-18  4.74E-18
2024.443403  4.73E-18  4.73E-18
2024.448995  4.73E-18  4.73E-18
2024.453552  4.72E-18  4.72E-18
2024.457963  4.72E-18  4.72E-18
2024.463652  4.71E-18  4.71E-18
2024.479666  4.70E-18  4.70E-18
2024.495403  4.69E-18  4.69E-18
2024.503281  4.69E-18  4.69E-18
2024.513534  4.68E-18  4.68E-18
2024.528736  4.67E-18  4.67E-18
2024.538823  4.66E-18  4.66E-18
2024.547485  4.66E-18  4.66E-18
2024.558984  4.66E-18  4.66E-18
2024.571915  4.65E-18  4.65E-18
2024.581379  4.65E-18  4.65E-18
2024.589714  4.66E-18  4.66E-18
2024.595584  4.67E-18  4.67E-18
2024.602272  4.67E-18  4.67E-18
2024.607514  4.68E-18  4.68E-18
2024.61224  4.68E-18  4.68E-18
2024.617401  4.69E-18  4.69E-18
2024.622122  4.69E-18  4.69E-18
2024.626944  4.70E-18  4.70E-18
2024.632387  4.71E-18  4.71E-18
2024.638027  4.71E-18  4.71E-18
2024.644091  4.72E-18  4.72E-18
2024.651273  5.79E-18  5.79E-18
2024.660665  5.72E-17  5.72E-17
2024.672976  4.96E-18  4.96E-18
2024.681147  4.77E-18  4.77E-18
2024.686699  4.78E-18  4.78E-18
2024.691066  4.78E-18  4.78E-18
2024.696492  4.79E-18  4.79E-18
2024.703567  2.00E-17  2.00E-17
2024.711952  9.45E-17  9.45E-17
2024.72138  5.43E-18  5.43E-18
2024.729279  4.87E-18  4.87E-18
2024.735272  1.28E-17  1.28E-17
2024.740402  9.69E-17  9.69E-17
2024.7447  8.53E-17  8.53E-17
2024.749331  1.14E-17  1.14E-17
2024.755189  4.83E-18  4.83E-18
2024.762729  4.82E-18  4.82E-18
2024.771307  4.82E-18  4.82E-18
2024.778915  5.01E-18  5.01E-18
2024.786668  4.83E-18  4.83E-18
2024.792318  4.80E-18  4.80E-18
2024.798269  4.80E-18  4.80E-18
2024.802929  4.79E-18  4.79E-18
2024.807404  4.79E-18  4.79E-18
2024.812356  4.79E-18  4.79E-18
2024.819523  4.78E-18  4.78E-18
2024.833901  4.78E-18  4.78E-18
2024.845254  4.78E-18  4.78E-18
2024.852893  4.78E-18  4.78E-18
2024.859732  4.78E-18  4.78E-18
2024.868906  4.78E-18  4.78E-18
2024.880051  4.78E-18  4.78E-18
2024.888775  4.77E-18  4.77E-18
2024.895382  4.77E-18  4.77E-18
2024.902875  4.77E-18  4.77E-18
2024.915136  4.77E-18  4.77E-18
2024.927598  4.77E-18  4.77E-18
2024.934941  4.76E-18  4.76E-18
2024.939279  4.76E-18  4.76E-18
2024.944175  4.76E-18  4.76E-18
2024.948426  4.76E-18  4.76E-18
2024.951572  4.76E-18  4.76E-18
2024.954364  4.76E-18  4.76E-18
2024.957335  4.76E-18  4.76E-18
2024.96062  4.76E-18  4.76E-18
2024.965184  4.77E-18  4.77E-18
2024.969891  4.77E-18  4.77E-18
2024.976843  4.77E-18  4.77E-18
2024.987702  4.78E-18  4.78E-18
2024.99433  4.78E-18  4.78E-18
2024.999305  4.79E-18  4.79E-18
2025.003757  4.79E-18  4.79E-18
2025.008759  4.79E-18  4.79E-18
2025.014619  4.79E-18  4.79E-18
2025.021906  4.80E-18  4.80E-18
2025.032141  4.79E-18  4.79E-18
2025.041767  4.79E-18  4.79E-18
2025.049738  4.79E-18  4.79E-18
2025.058415  4.78E-18  4.78E-18
2025.070013  4.77E-18  4.77E-18
2025.089142  4.76E-18  4.76E-18
2025.098026  4.75E-18  4.75E-18
2025.103005  4.75E-18  4.75E-18
2025.107137  5.02E-18  5.02E-18
2025.110689  1.36E-17  1.36E-17
2025.114432  6.43E-17  6.43E-17
2025.118969  5.86E-17  5.86E-17
2025.127049  5.67E-18  5.67E-18
2025.136342  4.72E-18  4.72E-18
2025.143349  4.72E-18  4.72E-18
2025.149009  4.71E-18  4.71E-18
2025.15382  4.71E-18  4.71E-18
2025.157262  4.82E-18  4.82E-18
2025.160269  8.76E-18  8.76E-18
2025.163061  3.98E-17  3.98E-17
2025.165643  1.12E-16  1.12E-16
2025.168486  1.31E-16  1.31E-16
2025.171504  5.14E-17  5.14E-17
2025.174525  9.66E-18  9.66E-18
2025.177658  4.86E-18  4.86E-18
2025.183357  4.69E-18  4.69E-18
2025.190528  9.53E-18  9.53E-18
2025.198129  8.55E-17  8.55E-17
2025.204617  1.89E-17  1.89E-17
2025.211025  4.72E-18  4.72E-18
2025.216958  4.68E-18  4.68E-18
2025.221616  4.68E-18  4.68E-18
2025.225801  4.68E-18  4.68E-18
2025.229608  4.68E-18  4.68E-18
2025.232963  4.67E-18  4.67E-18
2025.236069  4.67E-18  4.67E-18
2025.240232  4.67E-18  4.67E-18
2025.245699  4.67E-18  4.67E-18
2025.254404  4.67E-18  4.67E-18
2025.26411  4.66E-18  4.66E-18
2025.269538  4.66E-18  4.66E-18
2025.274018  4.65E-18  4.65E-18
2025.278652  4.65E-18  4.65E-18
2025.284385  4.64E-18  4.64E-18
2025.293223  4.63E-18  4.63E-18
2025.30256  4.62E-18  4.62E-18
2025.308052  4.61E-18  4.61E-18
2025.314492  4.60E-18  4.60E-18
2025.321553  4.60E-18  4.60E-18
2025.328342  4.59E-18  4.59E-18
2025.335926  4.58E-18  4.58E-18
2025.342453  4.58E-18  4.58E-18
2025.348031  4.57E-18  4.57E-18
2025.357296  4.57E-18  4.57E-18
2025.365667  4.56E-18  4.56E-18
2025.376512  4.56E-18  4.56E-18
2025.385411  4.55E-18  4.55E-18
2025.39547  4.54E-18  4.54E-18
2025.403349  4.53E-18  4.53E-18
2025.411051  4.52E-18  4.52E-18
2025.418576  4.51E-18  4.51E-18
2025.430865  4.50E-18  4.50E-18
2025.440312  4.48E-18  4.48E-18
2025.447317  4.48E-18  4.48E-18
2025.455301  4.47E-18  4.47E-18
2025.462226  4.46E-18  4.46E-18
2025.469434  4.45E-18  4.45E-18
2025.47595  4.44E-18  4.44E-18
2025.483483  4.43E-18  4.43E-18
2025.489535  4.43E-18  4.43E-18
2025.492951  4.42E-18  4.42E-18
2025.496262  4.42E-18  4.42E-18
2025.499857  4.42E-18  4.42E-18
2025.503656  4.41E-18  4.41E-18
2025.507712  4.41E-18  4.41E-18
2025.512349  4.40E-18  4.40E-18
2025.524619  4.39E-18  4.39E-18
2025.532937  4.39E-18  4.39E-18
2025.538584  4.38E-18  4.38E-18
2025.543014  4.37E-18  4.37E-18
2025.546394  4.37E-18  4.37E-18
2025.549587  4.37E-18  4.37E-18
2025.552954  4.37E-18  4.37E-18
2025.556376  4.36E-18  4.36E-18
2025.560103  4.36E-18  4.36E-18
2025.564791  4.36E-18  4.36E-18
2025.570682  4.35E-18  4.35E-18
2025.579193  4.40E-18  4.40E-18
2025.585453  1.94E-17  1.94E-17
2025.59159  6.39E-17  6.39E-17
2025.596638  1.30E-17  1.30E-17
2025.600382  4.49E-18  4.49E-18
2025.60451  4.33E-18  4.33E-18
2025.609273  4.33E-18  4.33E-18
2025.614129  4.33E-18  4.33E-18
2025.618365  4.33E-18  4.33E-18
2025.622753  4.33E-18  4.33E-18
2025.627586  4.32E-18  4.32E-18
2025.632617  4.48E-18  4.48E-18
2025.637048  1.65E-17  1.65E-17
2025.641529  9.81E-17  9.81E-17
2025.647562  4.61E-17  4.61E-17
2025.655085  4.38E-18  4.38E-18
2025.662358  4.51E-18  4.51E-18
2025.668616  2.97E-17  2.97E-17
2025.674143  8.84E-17  8.84E-17
2025.679419  1.89E-17  1.89E-17
2025.685756  4.37E-18  4.37E-18
2025.693766  4.64E-18  4.64E-18
2025.700422  4.37E-18  4.37E-18
2025.706473  4.34E-18  4.34E-18
2025.713447  4.35E-18  4.35E-18
2025.723373  4.35E-18  4.35E-18
2025.7327  4.40E-18  4.40E-18
2025.7397  4.51E-18  4.51E-18
2025.744761  4.37E-18  4.37E-18
2025.748318  4.35E-18  4.35E-18
2025.751879  4.35E-18  4.35E-18
2025.756402  4.35E-18  4.35E-18
2025.76093  4.35E-18  4.35E-18
2025.765058  4.35E-18  4.35E-18
2025.770748  4.35E-18  4.35E-18
2025.779091  4.35E-18  4.35E-18
2025.785198  4.35E-18  4.35E-18
2025.790787  4.35E-18  4.35E-18
2025.796042  4.35E-18  4.35E-18
2025.800796  4.35E-18  4.35E-18
2025.807058  4.35E-18  4.35E-18
2025.81748  4.34E-18  4.34E-18
2025.829391  4.34E-18  4.34E-18
2025.835707  4.35E-18  4.35E-18
2025.839841  4.35E-18  4.35E-18
2025.843658  4.35E-18  4.35E-18
2025.847919  4.35E-18  4.35E-18
2025.853257  4.34E-18  4.34E-18
2025.862898  4.33E-18  4.33E-18
2025.873332  4.31E-18  4.31E-18
2025.878638  4.30E-18  4.30E-18
2025.882899  4.29E-18  4.29E-18
2025.886628  4.28E-18  4.28E-18
2025.890702  4.27E-18  4.27E-18
2025.89517  4.26E-18  4.26E-18
2025.901724  4.25E-18  4.25E-18
2025.919828  4.22E-18  4.22E-18
2025.932648  4.20E-18  4.20E-18
2025.939714  4.20E-18  4.20E-18
2025.948257  4.19E-18  4.19E-18
2025.95718  4.18E-18  4.18E-18
2025.966639  4.18E-18  4.18E-18
2025.973304  4.17E-18  4.17E-18
2025.978011  4.17E-18  4.17E-18
2025.982838  4.17E-18  4.17E-18
2025.986798  4.17E-18  4.17E-18
2025.990465  4.16E-18  4.16E-18
2025.994215  4.16E-18  4.16E-18
2025.999622  4.16E-18  4.16E-18
2026.008544  4.15E-18  4.15E-18
2026.02085  4.15E-18  4.15E-18
2026.031254  4.14E-18  4.14E-18
2026.03772  4.14E-18  4.14E-18
2026.041925  4.13E-18  4.13E-18
2026.046238  4.13E-18  4.13E-18
2026.05039  4.13E-18  4.13E-18
2026.054022  4.13E-18  4.13E-18
2026.057346  4.13E-18  4.13E-18
2026.06116  4.12E-18  4.12E-18
2026.065995  4.12E-18  4.12E-18
2026.071338  4.13E-18  4.13E-18
2026.077019  9.83E-18  9.83E-18
2026.082187  5.29E-17  5.29E-17
2026.087211  2.98E-17  2.98E-17
2026.091939  5.06E-18  5.06E-18
2026.096924  4.11E-18  4.11E-18
2026.101607  4.10E-18  4.10E-18
2026.106785  4.10E-18  4.10E-18
2026.111627  4.09E-18  4.09E-18
2026.116276  4.09E-18  4.09E-18
2026.121567  4.09E-18  4.09E-18
2026.127408  4.66E-18  4.66E-18
2026.133684  5.63E-17  5.63E-17
2026.14046  5.65E-17  5.65E-17
2026.146201  5.20E-18  5.20E-18
2026.153193  4.09E-18  4.09E-18
2026.159532  9.63E-18  9.63E-18
2026.168212  5.30E-17  5.30E-17
2026.18352  4.41E-18  4.41E-18
2026.199103  4.11E-18  4.11E-18
2026.206627  4.11E-18  4.11E-18
2026.215034  4.12E-18  4.12E-18
2026.225192  4.13E-18  4.13E-18
2026.233308  4.13E-18  4.13E-18
2026.240921  4.14E-18  4.14E-18
2026.251144  4.15E-18  4.15E-18
2026.261177  4.16E-18  4.16E-18
2026.270155  4.17E-18  4.17E-18
2026.278405  4.18E-18  4.18E-18
2026.285673  4.19E-18  4.19E-18
2026.291762  4.19E-18  4.19E-18
2026.299257  4.20E-18  4.20E-18
2026.315939  4.23E-18  4.23E-18
2026.328592  4.25E-18  4.25E-18
2026.335707  4.26E-18  4.26E-18
2026.342381  4.27E-18  4.27E-18
2026.349076  4.29E-18  4.29E-18
2026.356296  4.30E-18  4.30E-18
2026.360744  4.30E-18  4.30E-18
2026.365379  4.31E-18  4.31E-18
2026.370236  4.32E-18  4.32E-18
2026.373931  4.32E-18  4.32E-18
2026.377283  4.33E-18  4.33E-18
2026.38053  4.33E-18  4.33E-18
2026.384014  4.34E-18  4.34E-18
2026.387699  4.34E-18  4.34E-18
2026.390883  4.34E-18  4.34E-18
2026.39394  4.35E-18  4.35E-18
2026.397502  4.35E-18  4.35E-18
2026.40155  4.35E-18  4.35E-18
2026.406615  4.36E-18  4.36E-18
2026.413365  4.36E-18  4.36E-18
2026.420936  4.37E-18  4.37E-18
2026.428194  4.37E-18  4.37E-18
2026.43473  4.38E-18  4.38E-18
2026.441816  4.38E-18  4.38E-18
2026.452932  4.39E-18  4.39E-18
2026.46909  4.40E-18  4.40E-18
2026.478039  4.41E-18  4.41E-18
2026.484406  4.41E-18  4.41E-18
2026.490273  4.41E-18  4.41E-18
2026.49586  4.41E-18  4.41E-18
2026.501384  4.42E-18  4.42E-18
2026.508533  4.42E-18  4.42E-18
2026.516074  4.42E-18  4.42E-18
2026.528493  4.42E-18  4.42E-18
2026.539482  4.42E-18  4.42E-18
2026.547046  4.43E-18  4.43E-18
2026.553798  4.43E-18  4.43E-18
2026.56016  4.43E-18  4.43E-18
2026.568736  4.44E-18  4.44E-18
2026.5773  4.45E-18  4.45E-18
2026.588078  9.72E-18  9.72E-18
2026.595265  4.59E-17  4.59E-17
2026.600657  1.12E-17  1.12E-17
2026.604679  4.59E-18  4.59E-18
2026.608724  4.46E-18  4.46E-18
2026.613944  4.46E-18  4.46E-18
2026.62114  4.46E-18  4.46E-18
2026.632007  4.46E-18  4.46E-18
2026.637972  4.49E-18  4.49E-18
2026.642382  7.35E-18  7.35E-18
2026.64545  3.21E-17  3.21E-17
2026.648113  8.39E-17  8.39E-17
2026.650925  8.87E-17  8.87E-17
2026.654109  3.04E-17  3.04E-17
2026.65766  6.26E-18  6.26E-18
2026.661483  4.50E-18  4.50E-18
2026.665044  4.54E-18  4.54E-18
2026.668616  4.84E-18  4.84E-18
2026.673553  2.03E-17  2.03E-17
2026.67944  6.37E-17  6.37E-17
2026.688234  9.71E-18  9.71E-18
2026.702553  4.49E-18  4.49E-18
2026.707897  4.50E-18  4.50E-18
2026.712567  4.58E-18  4.58E-18
2026.717155  4.62E-18  4.62E-18
2026.722186  4.51E-18  4.51E-18
2026.732523  4.50E-18  4.50E-18
2026.742053  4.51E-18  4.51E-18
2026.747763  4.51E-18  4.51E-18
2026.75396  4.52E-18  4.52E-18
2026.761096  4.53E-18  4.53E-18
2026.770142  4.54E-18  4.54E-18
2026.779562  4.56E-18  4.56E-18
2026.786035  4.57E-18  4.57E-18
2026.792321  4.59E-18  4.59E-18
2026.79977  4.60E-18  4.60E-18
2026.815198  4.63E-18  4.63E-18
2026.838573  4.66E-18  4.66E-18
2026.852209  4.68E-18  4.68E-18
2026.862867  4.69E-18  4.69E-18
2026.874261  4.70E-18  4.70E-18
2026.884939  4.72E-18  4.72E-18
2026.88964  4.72E-18  4.72E-18
2026.893781  4.73E-18  4.73E-18
2026.897124  4.73E-18  4.73E-18
2026.900435  4.74E-18  4.74E-18
2026.903903  4.74E-18  4.74E-18
2026.909434  4.75E-18  4.75E-18
2026.922481  4.77E-18  4.77E-18
2026.934158  4.78E-18  4.78E-18
2026.940381  4.79E-18  4.79E-18
2026.945999  4.80E-18  4.80E-18
2026.951737  4.80E-18  4.80E-18
2026.957789  4.81E-18  4.81E-18
2026.967047  4.82E-18  4.82E-18
2026.974182  4.83E-18  4.83E-18
2026.979868  4.83E-18  4.83E-18
2026.984078  4.84E-18  4.84E-18
2026.987984  4.84E-18  4.84E-18
2026.991791  4.84E-18  4.84E-18
2026.99547  4.85E-18  4.85E-18
2027.000174  4.85E-18  4.85E-18
2027.006153  4.86E-18  4.86E-18
2027.014408  4.87E-18  4.87E-18
2027.021482  4.88E-18  4.88E-18
2027.028283  4.88E-18  4.88E-18
2027.035055  4.88E-18  4.88E-18
2027.039375  4.87E-18  4.87E-18
2027.042809  4.87E-18  4.87E-18
2027.046492  4.87E-18  4.87E-18
2027.049509  4.86E-18  4.86E-18
2027.052506  4.86E-18  4.86E-18
2027.05549  4.86E-18  4.86E-18
2027.058752  4.86E-18  4.86E-18
2027.063498  4.85E-18  4.85E-18
2027.072118  4.85E-18  4.85E-18
2027.083698  4.85E-18  4.85E-18
2027.090519  4.85E-18  4.85E-18
2027.09644  4.85E-18  4.85E-18
2027.103456  4.85E-18  4.85E-18
2027.112537  4.90E-18  4.90E-18
2027.121249  2.41E-17  2.41E-17
2027.128852  2.49E-17  2.49E-17
2027.138031  4.86E-18  4.86E-18
2027.147031  4.84E-18  4.84E-18
2027.156432  4.83E-18  4.83E-18
2027.166453  4.87E-18  4.87E-18
2027.176156  3.06E-17  3.06E-17
2027.183415  5.46E-17  5.46E-17
2027.190325  5.40E-18  5.40E-18
2027.19569  4.79E-18  4.79E-18
2027.200529  5.22E-18  5.22E-18
2027.204253  1.70E-17  1.70E-17
2027.208145  5.86E-17  5.86E-17
2027.211986  4.13E-17  4.13E-17
2027.215745  8.97E-18  8.97E-18
2027.220155  4.80E-18  4.80E-18
2027.224984  4.75E-18  4.75E-18
2027.230887  4.75E-18  4.75E-18
2027.235385  4.74E-18  4.74E-18
2027.2403  4.73E-18  4.73E-18
2027.244525  4.73E-18  4.73E-18
2027.248629  4.72E-18  4.72E-18
2027.25233  4.72E-18  4.72E-18
2027.256368  4.71E-18  4.71E-18
2027.260962  4.71E-18  4.71E-18
2027.266267  4.70E-18  4.70E-18
2027.275056  4.69E-18  4.69E-18
2027.290953  4.67E-18  4.67E-18
2027.302603  4.66E-18  4.66E-18
2027.312539  4.66E-18  4.66E-18
2027.323569  4.65E-18  4.65E-18
2027.334823  4.65E-18  4.65E-18
2027.342174  4.64E-18  4.64E-18
2027.349068  4.64E-18  4.64E-18
2027.357772  4.64E-18  4.64E-18
2027.385261  4.63E-18  4.63E-18
2027.402397  4.63E-18  4.63E-18
2027.410409  4.63E-18  4.63E-18
2027.416306  4.63E-18  4.63E-18
2027.420949  4.63E-18  4.63E-18
2027.426529  4.63E-18  4.63E-18
2027.433744  4.63E-18  4.63E-18
2027.447669  4.63E-18  4.63E-18
2027.470353  4.63E-18  4.63E-18
2027.484867  4.62E-18  4.62E-18
2027.492262  4.62E-18  4.62E-18
2027.499496  4.62E-18  4.62E-18
2027.505964  4.62E-18  4.62E-18
2027.512082  4.62E-18  4.62E-18
2027.518712  4.62E-18  4.62E-18
2027.526421  4.63E-18  4.63E-18
2027.538433  4.63E-18  4.63E-18
2027.552918  4.64E-18  4.64E-18
2027.559927  4.64E-18  4.64E-18
2027.565489  4.65E-18  4.65E-18
2027.570865  4.65E-18  4.65E-18
2027.575612  4.65E-18  4.65E-18
2027.58447  4.66E-18  4.66E-18
2027.598968  4.67E-18  4.67E-18
2027.609908  4.68E-18  4.68E-18
2027.621098  4.69E-18  4.69E-18
2027.631028  4.69E-18  4.69E-18
2027.637237  4.70E-18  4.70E-18
2027.641294  4.70E-18  4.70E-18
2027.645479  4.70E-18  4.70E-18
2027.649935  4.71E-18  4.71E-18
2027.65437  4.75E-18  4.75E-18
2027.659045  4.73E-18  4.73E-18
2027.664995  5.57E-18  5.57E-18
2027.671833  3.09E-17  3.09E-17
2027.677516  1.98E-17  1.98E-17
2027.683003  4.99E-18  4.99E-18
2027.688687  4.69E-18  4.69E-18
2027.69388  4.69E-18  4.69E-18
2027.699066  4.70E-18  4.70E-18
2027.703673  4.70E-18  4.70E-18
2027.707635  4.72E-18  4.72E-18
2027.710941  4.79E-18  4.79E-18
2027.714779  4.78E-18  4.78E-18
2027.719344  4.74E-18  4.74E-18
2027.723881  9.29E-18  9.29E-18
2027.729071  5.96E-17  5.96E-17
2027.73387  3.96E-17  3.96E-17
2027.737783  7.29E-18  7.29E-18
2027.741374  4.74E-18  4.74E-18
2027.744987  4.70E-18  4.70E-18
2027.748328  4.77E-18  4.77E-18
2027.751978  8.32E-18  8.32E-18
2027.755721  3.57E-17  3.57E-17
2027.76078  3.89E-17  3.89E-17
2027.765106  7.93E-18  7.93E-18
2027.769442  4.73E-18  4.73E-18
2027.773439  4.70E-18  4.70E-18
2027.776769  4.70E-18  4.70E-18
2027.779911  4.70E-18  4.70E-18
2027.78338  4.70E-18  4.70E-18
2027.787196  4.69E-18  4.69E-18
2027.79207  4.69E-18  4.69E-18
2027.79688  4.69E-18  4.69E-18
2027.802916  4.69E-18  4.69E-18
2027.809264  4.68E-18  4.68E-18
2027.815273  4.68E-18  4.68E-18
2027.822275  4.67E-18  4.67E-18
2027.828575  4.67E-18  4.67E-18
2027.833949  4.67E-18  4.67E-18
2027.84096  4.66E-18  4.66E-18
2027.848368  4.66E-18  4.66E-18
2027.857852  4.65E-18  4.65E-18
2027.865431  4.65E-18  4.65E-18
2027.874236  4.65E-18  4.65E-18
2027.882088  4.64E-18  4.64E-18
2027.888592  4.64E-18  4.64E-18
2027.894343  4.64E-18  4.64E-18
2027.898607  4.64E-18  4.64E-18
2027.902625  4.64E-18  4.64E-18
2027.908063  4.64E-18  4.64E-18
2027.915092  4.64E-18  4.64E-18
2027.922177  4.64E-18  4.64E-18
2027.929392  4.64E-18  4.64E-18
2027.937938  4.65E-18  4.65E-18
2027.947515  4.66E-18  4.66E-18
2027.957061  4.67E-18  4.67E-18
2027.964233  4.68E-18  4.68E-18
2027.971822  4.69E-18  4.69E-18
2027.985584  4.70E-18  4.70E-18
2027.998627  4.69E-18  4.69E-18
2028.004788  4.69E-18  4.69E-18
2028.009127  4.69E-18  4.69E-18
2028.012491  4.69E-18  4.69E-18
2028.016031  4.69E-18  4.69E-18
2028.019869  4.69E-18  4.69E-18
2028.023014  4.69E-18  4.69E-18
2028.026086  4.69E-18  4.69E-18
2028.029372  4.69E-18  4.69E-18
2028.033077  4.69E-18  4.69E-18
2028.037248  4.68E-18  4.68E-18
2028.041008  4.68E-18  4.68E-18
2028.045501  4.68E-18  4.68E-18
2028.050368  4.68E-18  4.68E-18
2028.054401  4.68E-18  4.68E-18
2028.058415  4.68E-18  4.68E-18
2028.062444  4.68E-18  4.68E-18
2028.066332  4.69E-18  4.69E-18
2028.070112  4.69E-18  4.69E-18
2028.07463  4.69E-18  4.69E-18
2028.079055  4.69E-18  4.69E-18
2028.082823  4.69E-18  4.69E-18
2028.086201  4.69E-18  4.69E-18
2028.089362  4.69E-18  4.69E-18
2028.092419  4.70E-18  4.70E-18
2028.095833  4.70E-18  4.70E-18
2028.09907  4.70E-18  4.70E-18
2028.102552  4.70E-18  4.70E-18
2028.106386  4.70E-18  4.70E-18
2028.110986  4.70E-18  4.70E-18
2028.116037  4.70E-18  4.70E-18
2028.120926  4.70E-18  4.70E-18
2028.124306  4.70E-18  4.70E-18
2028.127669  4.70E-18  4.70E-18
2028.13067  4.70E-18  4.70E-18
2028.133508  4.71E-18  4.71E-18
2028.135961  4.71E-18  4.71E-18
2028.138375  4.71E-18  4.71E-18
2028.140727  4.71E-18  4.71E-18
2028.142991  4.71E-18  4.71E-18
2028.145758  4.71E-18  4.71E-18
2028.150401  4.71E-18  4.71E-18
2028.157024  4.71E-18  4.71E-18
2028.16646  4.71E-18  4.71E-18
2028.17775  4.71E-18  4.71E-18
2028.186497  4.71E-18  4.71E-18
2028.192857  4.71E-18  4.71E-18
2028.197566  4.71E-18  4.71E-18
2028.202028  4.71E-18  4.71E-18
2028.206642  4.71E-18  4.71E-18
2028.213814  4.71E-18  4.71E-18
2028.226732  4.73E-18  4.73E-18
2028.239149  2.05E-17  2.05E-17
2028.250413  5.90E-18  5.90E-18
2028.263184  4.69E-18  4.69E-18
2028.270247  4.68E-18  4.68E-18
2028.275792  4.68E-18  4.68E-18
2028.280569  4.67E-18  4.67E-18
2028.28408  4.67E-18  4.67E-18
2028.2875  4.67E-18  4.67E-18
2028.291859  7.73E-18  7.73E-18
2028.297094  4.98E-17  4.98E-17
2028.301833  3.97E-17  3.97E-17
2028.307495  6.05E-18  6.05E-18
2028.315329  4.76E-18  4.76E-18
2028.324191  2.74E-17  2.74E-17
2028.336341  6.05E-18  6.05E-18
2028.349924  4.61E-18  4.61E-18
2028.359549  4.60E-18  4.60E-18
2028.36964  4.59E-18  4.59E-18
2028.379334  4.57E-18  4.57E-18
2028.390074  4.56E-18  4.56E-18
2028.400435  4.54E-18  4.54E-18
2028.408678  4.53E-18  4.53E-18
2028.41588  4.52E-18  4.52E-18
2028.421025  4.52E-18  4.52E-18
2028.426124  4.51E-18  4.51E-18
2028.431368  4.51E-18  4.51E-18
2028.436195  4.50E-18  4.50E-18
2028.441005  4.50E-18  4.50E-18
2028.446812  4.49E-18  4.49E-18
2028.453258  4.48E-18  4.48E-18
2028.461649  4.47E-18  4.47E-18
2028.469514  4.45E-18  4.45E-18
2028.47747  4.44E-18  4.44E-18
2028.484387  4.43E-18  4.43E-18
2028.491442  4.41E-18  4.41E-18
2028.499896  4.39E-18  4.39E-18
2028.509635  4.38E-18  4.38E-18
2028.521384  4.35E-18  4.35E-18
2028.530992  4.34E-18  4.34E-18
2028.538277  4.32E-18  4.32E-18
2028.545517  4.31E-18  4.31E-18
2028.553615  4.30E-18  4.30E-18
2028.562868  4.28E-18  4.28E-18
2028.570318  4.27E-18  4.27E-18
2028.57894  4.26E-18  4.26E-18
2028.587744  4.24E-18  4.24E-18
2028.597907  4.22E-18  4.22E-18
2028.606678  4.20E-18  4.20E-18
2028.613402  4.19E-18  4.19E-18
2028.618877  4.18E-18  4.18E-18
2028.624733  4.16E-18  4.16E-18
2028.632486  4.15E-18  4.15E-18
2028.640349  4.14E-18  4.14E-18
2028.646454  4.13E-18  4.13E-18
2028.651765  4.13E-18  4.13E-18
2028.656807  4.12E-18  4.12E-18
2028.663462  4.12E-18  4.12E-18
2028.670666  4.14E-18  4.14E-18
2028.675464  4.16E-18  4.16E-18
2028.679493  4.24E-18  4.24E-18
2028.683854  4.22E-18  4.22E-18
2028.688301  4.12E-18  4.12E-18
2028.692432  4.11E-18  4.11E-18
2028.697415  4.11E-18  4.11E-18
2028.703044  4.11E-18  4.11E-18
2028.708398  4.11E-18  4.11E-18
2028.712958  4.11E-18  4.11E-18
2028.718258  4.11E-18  4.11E-18
2028.723304  4.12E-18  4.12E-18
2028.72962  4.18E-18  4.18E-18
2028.736774  4.12E-18  4.12E-18
2028.748778  4.11E-18  4.11E-18
2028.756452  4.11E-18  4.11E-18
2028.762239  4.11E-18  4.11E-18
2028.767792  4.11E-18  4.11E-18
2028.772762  4.11E-18  4.11E-18
2028.781871  4.11E-18  4.11E-18
2028.806048  4.12E-18  4.12E-18
2028.816364  4.15E-18  4.15E-18
2028.821095  6.13E-18  6.13E-18
2028.825058  2.11E-17  2.11E-17
2028.829249  2.34E-17  2.34E-17
2028.833546  6.72E-18  6.72E-18
2028.837997  4.13E-18  4.13E-18
2028.842487  4.10E-18  4.10E-18
2028.848268  4.09E-18  4.09E-18
2028.854718  4.09E-18  4.09E-18
2028.863249  4.08E-18  4.08E-18
2028.874423  4.23E-18  4.23E-18
2028.882278  2.65E-17  2.65E-17
2028.889393  2.96E-17  2.96E-17
2028.896279  4.27E-18  4.27E-18
2028.906867  1.47E-17  1.47E-17
2028.924448  5.76E-18  5.76E-18
2028.936975  4.08E-18  4.08E-18
2028.943823  4.08E-18  4.08E-18
2028.948903  4.08E-18  4.08E-18
2028.953998  4.08E-18  4.08E-18
2028.959709  4.08E-18  4.08E-18
2028.966929  4.09E-18  4.09E-18
2028.977184  4.10E-18  4.10E-18
2028.98734  4.11E-18  4.11E-18
2028.99365  4.11E-18  4.11E-18
2028.999607  4.12E-18  4.12E-18
2029.006085  4.13E-18  4.13E-18
2029.015442  4.14E-18  4.14E-18
2029.028717  4.16E-18  4.16E-18
