0          References for Cross Section of 32S32S        
           Sarka et al., 2023 (4 isotopes but 10 isotopes needed=>No isotope)   
0 Branching ratio for 32S32S       Total        1 branch
Lambda  Total   32S/32S
3238.596936  7.94E-22  7.94E-22
3238.606971  8.04E-22  8.04E-22
3238.61434  5.74E-22  5.74E-22
3238.61945  2.87E-22  2.87E-22
3238.625075  2.01E-21  2.01E-21
3238.629934  6.19E-21  6.19E-21
3238.63523  1.31E-20  1.31E-20
3238.640972  1.94E-20  1.94E-20
3238.646715  8.24E-21  8.24E-21
3238.65356  6.76E-22  6.76E-22
3238.663805  2.17E-23  2.17E-23
3238.680144  9.41E-22  9.41E-22
3238.699781  4.49E-23  4.49E-23
3238.71947  2.65E-21  2.65E-21
3238.736017  3.50E-23  3.50E-23
3238.750961  2.64E-23  2.64E-23
3238.761209  1.77E-22  1.77E-22
3238.769595  8.54E-22  8.54E-22
3238.778055  2.25E-21  2.25E-21
3238.785365  4.68E-21  4.68E-21
3238.793382  1.25E-20  1.25E-20
3238.803632  2.13E-21  2.13E-21
3238.812505  3.30E-22  3.30E-22
3238.824075  3.32E-21  3.32E-21
3238.855876  6.43E-23  6.43E-23
3238.891853  1.66E-21  1.66E-21
3238.906469  9.24E-23  9.24E-23
3238.919825  3.48E-22  3.48E-22
3238.933811  6.89E-23  6.89E-23
3238.942854  2.63E-21  2.63E-21
3238.955726  2.37E-21  2.37E-21
3238.969053  8.93E-23  8.93E-23
3238.999884  6.10E-22  6.10E-22
3239.025496  1.97E-21  1.97E-21
3239.04256  8.34E-23  8.34E-23
3239.054558  1.39E-21  1.39E-21
3239.067805  1.45E-20  1.45E-20
3239.077406  3.94E-21  3.94E-21
3239.089301  3.75E-21  3.75E-21
3239.108989  2.11E-22  2.11E-22
3239.141468  3.29E-24  3.29E-24
3239.166123  1.15E-22  1.15E-22
3239.179708  3.04E-21  3.04E-21
3239.198092  2.05E-22  2.05E-22
3239.214118  5.28E-22  5.28E-22
3239.222054  8.69E-21  8.69E-21
3239.228953  1.15E-20  1.15E-20
3239.234944  3.48E-21  3.48E-21
3239.239973  4.67E-21  4.67E-21
3239.245105  6.15E-21  6.15E-21
3239.2532  6.08E-21  6.08E-21
3239.2718  3.76E-22  3.76E-22
3239.301741  2.42E-22  2.42E-22
3239.31514  7.74E-22  7.74E-22
3239.328797  9.62E-24  9.62E-24
3239.346925  2.20E-21  2.20E-21
3239.364712  5.22E-22  5.22E-22
3239.377614  7.92E-24  7.92E-24
3239.393618  2.92E-24  2.92E-24
3239.403794  2.93E-23  2.93E-23
3239.413241  6.41E-23  6.41E-23
3239.420208  1.78E-22  1.78E-22
3239.426907  2.83E-21  2.83E-21
3239.434989  5.63E-21  5.63E-21
3239.447551  4.07E-22  4.07E-22
3239.472503  7.69E-23  7.69E-23
3239.482863  5.60E-22  5.60E-22
3239.492449  1.11E-22  1.11E-22
3239.500644  1.47E-21  1.47E-21
3239.515645  8.26E-21  8.26E-21
3239.535144  1.83E-21  1.83E-21
3239.557712  1.16E-21  1.16E-21
3239.622839  2.49E-21  2.49E-21
3239.642226  1.59E-21  1.59E-21
3239.654792  1.60E-22  1.60E-22
3239.663495  2.14E-21  2.14E-21
3239.671536  1.02E-20  1.02E-20
3239.679578  7.29E-21  7.29E-21
3239.689304  3.14E-22  3.14E-22
3239.742497  1.63E-21  1.63E-21
3239.762015  1.63E-21  1.63E-21
3239.784621  6.00E-22  6.00E-22
3239.82605  1.78E-22  1.78E-22
3239.837866  1.68E-21  1.68E-21
3239.847918  6.44E-21  6.44E-21
3239.859385  1.33E-21  1.33E-21
3239.958491  7.92E-21  7.92E-21
3239.975542  9.71E-21  9.71E-21
3239.985474  3.18E-21  3.18E-21
3239.99477  9.07E-23  9.07E-23
3240.009251  5.96E-24  5.96E-24
3240.024595  5.89E-24  5.89E-24
3240.033494  3.83E-22  3.83E-22
3240.041536  3.92E-21  3.92E-21
3240.049579  3.24E-21  3.24E-21
3240.058086  1.68E-22  1.68E-22
3240.072096  1.17E-21  1.17E-21
3240.092007  3.15E-21  3.15E-21
3240.116898  1.90E-23  1.90E-23
3240.131735  5.54E-21  5.54E-21
3240.14473  3.72E-21  3.72E-21
3240.161211  1.68E-23  1.68E-23
3240.184063  5.33E-24  5.33E-24
3240.202112  2.19E-23  2.19E-23
3240.213829  2.39E-22  2.39E-22
3240.222935  4.74E-21  4.74E-21
3240.232989  2.52E-21  2.52E-21
3240.24317  2.82E-23  2.82E-23
3240.27171  1.29E-22  1.29E-22
3240.295198  7.28E-22  7.28E-22
3240.322274  6.13E-22  6.13E-22
3240.344348  3.78E-21  3.78E-21
3240.361347  4.03E-23  4.03E-23
3240.380474  2.90E-22  2.90E-22
3240.416053  1.11E-22  1.11E-22
3240.435451  1.08E-20  1.08E-20
3240.447855  3.59E-21  3.59E-21
3240.456426  1.02E-22  1.02E-22
3240.470412  6.80E-22  6.80E-22
3240.481357  1.19E-21  1.19E-21
3240.494967  3.73E-21  3.73E-21
3240.535615  2.12E-23  2.12E-23
3240.561025  2.87E-22  2.87E-22
3240.574631  5.05E-22  5.05E-22
3240.588862  3.70E-22  3.70E-22
3240.600712  2.42E-21  2.42E-21
3240.610767  1.38E-20  1.38E-20
3240.621532  5.25E-21  5.25E-21
3240.667251  7.39E-24  7.39E-24
3240.704396  3.45E-23  3.45E-23
3240.745156  1.83E-22  1.83E-22
3240.77661  3.95E-21  3.95E-21
3240.789632  5.61E-23  5.61E-23
3240.804988  7.79E-24  7.79E-24
3240.822385  5.18E-25  5.18E-25
3240.84011  1.91E-23  1.91E-23
3240.854932  1.47E-21  1.47E-21
3240.883021  3.70E-22  3.70E-22
3240.904266  5.17E-21  5.17E-21
3240.915639  3.14E-21  3.14E-21
3240.924307  1.31E-20  1.31E-20
3240.936998  1.85E-21  1.85E-21
3240.984225  3.03E-24  3.03E-24
3241.028639  4.85E-25  4.85E-25
3241.053376  8.06E-23  8.06E-23
3241.077092  4.12E-21  4.12E-21
3241.093259  7.90E-22  7.90E-22
3241.106703  7.04E-21  7.04E-21
3241.120128  9.05E-22  9.05E-22
3241.154685  7.00E-24  7.00E-24
3241.189602  2.81E-22  2.81E-22
3241.200646  2.15E-22  2.15E-22
3241.209021  4.48E-21  4.48E-21
3241.221153  2.87E-21  2.87E-21
3241.232828  1.19E-23  1.19E-23
3241.26311  5.63E-24  5.63E-24
3241.282437  2.63E-22  2.63E-22
3241.292494  3.13E-22  3.13E-22
3241.302551  7.55E-24  7.55E-24
3241.314997  3.19E-25  3.19E-25
3241.332672  7.21E-23  7.21E-23
3241.362586  1.95E-23  1.95E-23
3241.395153  4.23E-21  4.23E-21
3241.41052  5.80E-22  5.80E-22
3241.424744  8.74E-21  8.74E-21
3241.441419  2.01E-22  2.01E-22
3241.464622  6.34E-24  6.34E-24
3241.482137  4.41E-22  4.41E-22
3241.509226  2.29E-23  2.29E-23
3241.540328  4.27E-21  4.27E-21
3241.561711  1.64E-22  1.64E-22
3241.57824  2.40E-22  2.40E-22
3241.588242  1.48E-21  1.48E-21
3241.595664  1.22E-21  1.22E-21
3241.601411  1.06E-21  1.06E-21
3241.607549  5.95E-21  5.95E-21
3241.617018  4.34E-21  4.34E-21
3241.64566  7.69E-23  7.69E-23
3241.707114  9.81E-22  9.81E-22
3241.732054  4.13E-21  4.13E-21
3241.754983  2.64E-22  2.64E-22
3241.78081  4.84E-22  4.84E-22
3241.798561  3.51E-23  3.51E-23
3241.821956  1.82E-23  1.82E-23
3241.8391  1.73E-23  1.73E-23
3241.853353  3.80E-24  3.80E-24
3241.864624  4.06E-24  4.06E-24
3241.876916  2.13E-22  2.13E-22
3241.887625  5.11E-21  5.11E-21
3241.908318  5.36E-22  5.36E-22
3241.957346  3.72E-21  3.72E-21
3242.008401  2.69E-23  2.69E-23
3242.039251  4.15E-24  4.15E-24
3242.088386  3.95E-21  3.95E-21
3242.108529  5.09E-22  5.09E-22
3242.152983  2.19E-21  2.19E-21
3242.215619  2.36E-22  2.36E-22
3242.229414  1.03E-22  1.03E-22
3242.238415  1.04E-23  1.04E-23
3242.247217  1.27E-21  1.27E-21
3242.25492  7.10E-21  7.10E-21
3242.259495  6.48E-21  6.48E-21
3242.263922  2.52E-21  2.52E-21
3242.268844  1.97E-21  1.97E-21
3242.273876  2.56E-21  2.56E-21
3242.27953  9.54E-22  9.54E-22
3242.286181  5.08E-23  5.08E-23
3242.292553  1.12E-24  1.12E-24
3242.314634  5.81E-24  5.81E-24
3242.347103  1.65E-22  1.65E-22
3242.370644  5.64E-23  5.64E-23
3242.411776  3.06E-22  3.06E-22
3242.433043  1.05E-22  1.05E-22
3242.454226  5.82E-22  5.82E-22
3242.462275  1.09E-20  1.09E-20
3242.470323  1.62E-20  1.62E-20
3242.478371  2.22E-21  2.22E-21
3242.490332  2.03E-23  2.03E-23
3242.553605  9.09E-22  9.09E-22
3242.631441  1.03E-21  1.03E-21
3242.641898  6.50E-21  6.50E-21
3242.650716  1.50E-21  1.50E-21
3242.65878  2.29E-21  2.29E-21
3242.674642  3.89E-21  3.89E-21
3242.729183  4.54E-24  4.54E-24
3242.747047  2.78E-22  2.78E-22
3242.769354  1.52E-22  1.52E-22
3242.837713  2.91E-25  2.91E-25
3242.851187  2.10E-22  2.10E-22
3242.861249  5.54E-21  5.54E-21
3242.878211  1.88E-21  1.88E-21
3242.960946  3.64E-22  3.64E-22
3242.981017  2.91E-22  2.91E-22
3243.009394  3.29E-21  3.29E-21
3243.035759  2.07E-21  2.07E-21
3243.055773  2.07E-21  2.07E-21
3243.088325  1.44E-23  1.44E-23
3243.134069  3.27E-22  3.27E-22
3243.159731  1.26E-23  1.26E-23
3243.16981  6.31E-22  6.31E-22
3243.179873  6.68E-22  6.68E-22
3243.189956  1.50E-23  1.50E-23
3243.21401  1.85E-21  1.85E-21
3243.23755  4.39E-24  4.39E-24
3243.256081  4.44E-24  4.44E-24
3243.268816  1.84E-21  1.84E-21
3243.287549  2.64E-21  2.64E-21
3243.332418  9.67E-24  9.67E-24
3243.350514  2.23E-23  2.23E-23
3243.359939  1.22E-23  1.22E-23
3243.369018  3.73E-22  3.73E-22
3243.379153  3.54E-22  3.54E-22
3243.388978  4.23E-23  4.23E-23
3243.404718  1.40E-21  1.40E-21
3243.451291  1.75E-22  1.75E-22
3243.464761  4.91E-21  4.91E-21
3243.474824  2.95E-21  2.95E-21
3243.484965  3.07E-23  3.07E-23
3243.523585  5.08E-23  5.08E-23
3243.545966  1.58E-22  1.58E-22
3243.56343  3.53E-21  3.53E-21
3243.610348  2.02E-24  2.02E-24
3243.633504  2.24E-24  2.24E-24
3243.671362  1.55E-22  1.55E-22
3243.689701  8.40E-22  8.40E-22
3243.696963  2.00E-22  2.00E-22
3243.703673  2.25E-21  2.25E-21
3243.711511  7.00E-21  7.00E-21
3243.718715  1.97E-21  1.97E-21
3243.72564  6.96E-23  6.96E-23
3243.738789  9.97E-24  9.97E-24
3243.769913  1.67E-21  1.67E-21
3243.869351  4.17E-23  4.17E-23
3243.897568  9.24E-22  9.24E-22
3243.907633  5.64E-21  5.64E-21
3243.917974  1.91E-21  1.91E-21
3243.929662  5.36E-23  5.36E-23
3243.947867  3.03E-22  3.03E-22
3243.970918  7.29E-24  7.29E-24
3243.990401  5.61E-23  5.61E-23
3244.005416  4.54E-22  4.54E-22
3244.103007  1.80E-21  1.80E-21
3244.140338  7.17E-21  7.17E-21
3244.149304  9.83E-22  9.83E-22
3244.157559  4.52E-21  4.52E-21
3244.168366  3.87E-21  3.87E-21
3244.250369  6.79E-22  6.79E-22
3244.325157  2.79E-23  2.79E-23
3244.347541  1.67E-21  1.67E-21
3244.356572  5.30E-21  5.30E-21
3244.363519  4.16E-21  4.16E-21
3244.370863  5.95E-21  5.95E-21
3244.381984  6.35E-22  6.35E-22
3244.404023  4.06E-23  4.06E-23
3244.426359  5.19E-22  5.19E-22
3244.451049  1.70E-24  1.70E-24
3244.476846  6.28E-24  6.28E-24
3244.579361  1.61E-22  1.61E-22
3244.628723  5.22E-21  5.22E-21
3244.63879  3.51E-21  3.51E-21
3244.648939  2.71E-22  2.71E-22
3244.669475  4.02E-25  4.02E-25
3244.684797  1.80E-24  1.80E-24
3244.694865  2.79E-23  2.79E-23
3244.704449  1.63E-23  1.63E-23
3244.715355  2.87E-21  2.87E-21
3244.73276  2.08E-21  2.08E-21
3244.747768  1.67E-22  1.67E-22
3244.805672  1.07E-22  1.07E-22
3244.851205  3.47E-21  3.47E-21
3244.877928  2.34E-23  2.34E-23
3244.897402  6.05E-22  6.05E-22
3244.910826  9.94E-23  9.94E-23
3244.932691  1.11E-21  1.11E-21
3245.047951  2.81E-22  2.81E-22
3245.114595  3.02E-21  3.02E-21
3245.123432  6.21E-21  6.21E-21
3245.130025  1.14E-21  1.14E-21
3245.135335  1.83E-22  1.83E-22
3245.140442  3.47E-22  3.47E-22
3245.147141  5.12E-22  5.12E-22
3245.155979  2.98E-22  2.98E-22
3245.162461  9.85E-23  9.85E-23
3245.170161  1.56E-21  1.56E-21
3245.178015  2.44E-21  2.44E-21
3245.18607  2.87E-22  2.87E-22
3245.193469  8.53E-24  8.53E-24
3245.201396  2.52E-24  2.52E-24
3245.212858  1.19E-23  1.19E-23
3245.267582  9.81E-22  9.81E-22
3245.327056  6.29E-21  6.29E-21
3245.333045  1.12E-21  1.12E-21
3245.3388  1.44E-21  1.44E-21
3245.344724  5.69E-21  5.69E-21
3245.35136  4.16E-21  4.16E-21
3245.358072  4.09E-22  4.09E-22
3245.373354  4.50E-24  4.50E-24
3245.394093  9.54E-23  9.54E-23
3245.404163  4.93E-22  4.93E-22
3245.414232  6.30E-23  6.30E-23
3245.471134  2.27E-22  2.27E-22
3245.564735  1.45E-21  1.45E-21
3245.583721  4.71E-24  4.71E-24
3245.606219  9.53E-24  9.53E-24
3245.626067  3.85E-21  3.85E-21
3245.653002  1.65E-22  1.65E-22
3245.72968  3.61E-23  3.61E-23
3245.826595  1.80E-22  1.80E-22
3245.861906  3.14E-21  3.14E-21
3245.896726  2.93E-22  2.93E-22
3245.937575  5.89E-21  5.89E-21
3245.950434  1.25E-21  1.25E-21
3245.959587  1.15E-22  1.15E-22
3245.970527  1.61E-22  1.61E-22
3246.010223  6.10E-24  6.10E-24
3246.065862  2.94E-23  2.94E-23
3246.079504  1.18E-21  1.18E-21
3246.107577  3.28E-22  3.28E-22
3246.143737  5.46E-22  5.46E-22
3246.153785  5.98E-21  5.98E-21
3246.162417  2.20E-21  2.20E-21
3246.168641  6.56E-22  6.56E-22
3246.174632  3.08E-21  3.08E-21
3246.185865  1.57E-21  1.57E-21
3246.239965  1.08E-23  1.08E-23
3246.35568  2.66E-22  2.66E-22
3246.368024  1.70E-22  1.70E-22
3246.377945  3.76E-22  3.76E-22
3246.387586  4.07E-22  4.07E-22
3246.397926  4.11E-21  4.11E-21
3246.443887  3.69E-22  3.69E-22
3246.549004  2.04E-23  2.04E-23
3246.562301  3.83E-21  3.83E-21
3246.571173  5.20E-21  5.20E-21
3246.581527  2.94E-22  2.94E-22
3246.614526  6.10E-25  6.10E-25
3246.686039  9.37E-23  9.37E-23
3246.694137  2.61E-21  2.61E-21
3246.699897  6.59E-21  6.59E-21
3246.704209  4.74E-21  4.74E-21
3246.708059  1.55E-21  1.55E-21
3246.711722  2.86E-22  2.86E-22
3246.715385  9.71E-23  9.71E-23
3246.719275  2.37E-22  2.37E-22
3246.723734  5.58E-22  5.58E-22
3246.728248  6.01E-22  6.01E-22
3246.73324  3.78E-22  3.78E-22
3246.73974  6.90E-22  6.90E-22
3246.755766  1.19E-22  1.19E-22
3246.792641  7.71E-24  7.71E-24
3246.806913  1.42E-21  1.42E-21
3246.832485  1.47E-21  1.47E-21
3246.946749  1.98E-21  1.98E-21
3246.964489  1.01E-21  1.01E-21
3246.976244  1.77E-22  1.77E-22
3246.990205  1.85E-22  1.85E-22
3247.000418  7.32E-22  7.32E-22
3247.025698  4.07E-22  4.07E-22
3247.182094  8.46E-23  8.46E-23
3247.197907  2.61E-22  2.61E-22
3247.206662  3.74E-21  3.74E-21
3247.217006  3.53E-21  3.53E-21
3247.231096  3.54E-23  3.54E-23
3247.254986  1.93E-21  1.93E-21
3247.276972  1.66E-21  1.66E-21
3247.387035  1.24E-22  1.24E-22
3247.407737  1.07E-22  1.07E-22
3247.451459  1.74E-22  1.74E-22
3247.464893  2.33E-21  2.33E-21
3247.478564  1.36E-22  1.36E-22
3247.518763  1.42E-21  1.42E-21
3247.535046  2.03E-21  2.03E-21
3247.545276  3.10E-22  3.10E-22
3247.561559  2.04E-22  2.04E-22
3247.618708  1.02E-22  1.02E-22
3247.638901  1.19E-22  1.19E-22
3247.662453  1.44E-22  1.44E-22
3247.697979  3.02E-22  3.02E-22
3247.711354  1.49E-21  1.49E-21
3247.721449  1.29E-21  1.29E-21
3247.731582  4.09E-22  4.09E-22
3247.744149  9.38E-22  9.38E-22
3247.762059  1.87E-22  1.87E-22
3247.78181  7.68E-22  7.68E-22
3247.796116  8.25E-22  8.25E-22
3247.810522  1.36E-22  1.36E-22
3247.831221  1.63E-22  1.63E-22
3247.842579  4.83E-21  4.83E-21
3247.850031  6.23E-21  6.23E-21
3247.855863  1.47E-21  1.47E-21
3247.86162  1.50E-21  1.50E-21
3247.868103  5.47E-21  5.47E-21
3247.878492  1.60E-21  1.60E-21
3247.908273  6.28E-22  6.28E-22
3247.932135  2.72E-22  2.72E-22
3247.950267  9.11E-22  9.11E-22
3247.991834  6.46E-22  6.46E-22
3248.02676  2.68E-22  2.68E-22
3248.087331  1.21E-21  1.21E-21
3248.106602  1.07E-21  1.07E-21
3248.11383  1.24E-21  1.24E-21
3248.119989  4.53E-21  4.53E-21
3248.126505  4.64E-21  4.64E-21
3248.133226  3.21E-21  3.21E-21
3248.141343  9.87E-22  9.87E-22
3248.195041  7.31E-22  7.31E-22
3248.218605  1.76E-21  1.76E-21
3248.22652  1.25E-22  1.25E-22
3248.232489  1.23E-23  1.23E-23
3248.238266  5.28E-23  5.28E-23
3248.244024  2.38E-22  2.38E-22
3248.25076  9.42E-22  9.42E-22
3248.259815  9.44E-22  9.44E-22
3248.271858  1.59E-23  1.59E-23
3248.289655  2.90E-24  2.90E-24
3248.321979  9.13E-23  9.13E-23
3248.347359  1.47E-21  1.47E-21
3248.365225  1.55E-23  1.55E-23
3248.379534  7.69E-22  7.69E-22
3248.392974  1.16E-21  1.16E-21
3248.421416  1.09E-23  1.09E-23
3248.437037  1.33E-22  1.33E-22
3248.443758  2.46E-21  2.46E-21
3248.450476  5.78E-21  5.78E-21
3248.457195  1.92E-21  1.92E-21
3248.463993  8.91E-23  8.91E-23
3248.470856  6.00E-24  6.00E-24
3248.480238  9.17E-22  9.17E-22
3248.488425  2.77E-21  2.77E-21
3248.496488  5.76E-22  5.76E-22
3248.504652  1.18E-23  1.18E-23
3248.520764  8.03E-23  8.03E-23
3248.541589  3.96E-21  3.96E-21
3248.584363  1.39E-22  1.39E-22
3248.624768  9.87E-23  9.87E-23
3248.635709  6.65E-22  6.65E-22
3248.648654  2.14E-21  2.14E-21
3248.676578  4.10E-22  4.10E-22
3248.715425  2.55E-22  2.55E-22
3248.733826  2.35E-21  2.35E-21
3248.774788  1.72E-22  1.72E-22
3248.815039  2.79E-21  2.79E-21
3248.84738  1.39E-22  1.39E-22
3248.87278  1.08E-21  1.08E-21
3248.882645  1.63E-21  1.63E-21
3248.889365  3.59E-22  3.59E-22
3248.896086  1.17E-21  1.17E-21
3248.905949  6.14E-22  6.14E-22
3248.954166  1.98E-22  1.98E-22
3249.009024  2.18E-21  2.18E-21
3249.022555  5.44E-23  5.44E-23
3249.044189  3.74E-24  3.74E-24
3249.063699  2.98E-21  2.98E-21
3249.07714  3.72E-21  3.72E-21
3249.137209  2.76E-22  2.76E-22
3249.213654  1.91E-21  1.91E-21
3249.223788  2.40E-21  2.40E-21
3249.235317  2.88E-21  2.88E-21
3249.254512  1.68E-22  1.68E-22
3249.295165  5.81E-22  5.81E-22
3249.32141  1.02E-22  1.02E-22
3249.342034  9.56E-24  9.56E-24
3249.362834  2.17E-21  2.17E-21
3249.393861  2.66E-22  2.66E-22
3249.453892  6.75E-22  6.75E-22
3249.488068  2.90E-22  2.90E-22
3249.498184  3.34E-21  3.34E-21
3249.508118  2.24E-21  2.24E-21
3249.515759  1.56E-22  1.56E-22
3249.52314  9.42E-23  9.42E-23
3249.532612  2.84E-22  2.84E-22
3249.542695  3.99E-23  3.99E-23
3249.558634  1.24E-23  1.24E-23
3249.611438  2.13E-22  2.13E-22
3249.67256  7.64E-22  7.64E-22
3249.697561  2.71E-22  2.71E-22
3249.710976  3.88E-21  3.88E-21
3249.724144  5.47E-22  5.47E-22
3249.748333  7.56E-22  7.56E-22
3249.764313  7.76E-24  7.76E-24
3249.771157  8.82E-23  8.82E-23
3249.777878  1.32E-22  1.32E-22
3249.784599  3.40E-23  3.40E-23
3249.791323  2.78E-24  2.78E-24
3249.803112  1.32E-25  1.32E-25
3249.822659  7.33E-23  7.33E-23
3249.831198  6.89E-22  6.89E-22
3249.837856  7.50E-22  7.50E-22
3249.843325  6.14E-22  6.14E-22
3249.848265  8.54E-22  8.54E-22
3249.852856  5.62E-22  5.62E-22
3249.858859  3.30E-22  3.30E-22
3249.865567  8.85E-22  8.85E-22
3249.872328  7.43E-22  7.43E-22
3249.88105  8.67E-22  8.67E-22
3249.892546  5.21E-22  5.21E-22
3249.909711  1.32E-21  1.32E-21
3249.924092  1.35E-21  1.35E-21
3249.936928  3.40E-21  3.40E-21
3249.947093  1.34E-22  1.34E-22
3249.956745  1.64E-22  1.64E-22
3249.972362  1.47E-22  1.47E-22
3249.987562  1.87E-21  1.87E-21
3249.996622  3.95E-22  3.95E-22
3250.002392  6.81E-22  6.81E-22
3250.008335  2.88E-21  2.88E-21
3250.014986  4.10E-21  4.10E-21
3250.021541  1.21E-21  1.21E-21
3250.026843  9.62E-23  9.62E-23
3250.034944  2.07E-22  2.07E-22
3250.053883  1.43E-22  1.43E-22
3250.083513  2.49E-23  2.49E-23
3250.093685  1.05E-21  1.05E-21
3250.10377  1.34E-21  1.34E-21
3250.114054  4.44E-23  4.44E-23
3250.131564  2.41E-22  2.41E-22
3250.149392  3.14E-22  3.14E-22
3250.165572  1.40E-21  1.40E-21
3250.180143  6.26E-23  6.26E-23
3250.188811  2.43E-22  2.43E-22
3250.195843  1.54E-22  1.54E-22
3250.20071  1.87E-22  1.87E-22
3250.205193  1.08E-21  1.08E-21
3250.209713  2.93E-21  2.93E-21
3250.215114  3.04E-21  3.04E-21
3250.221816  6.88E-22  6.88E-22
3250.230045  1.07E-23  1.07E-23
3250.242096  4.93E-22  4.93E-22
3250.25571  2.71E-21  2.71E-21
3250.269298  2.50E-22  2.50E-22
3250.300845  2.65E-24  2.65E-24
3250.320845  8.87E-24  8.87E-24
3250.331674  4.25E-22  4.25E-22
3250.346849  8.66E-22  8.66E-22
3250.356175  6.61E-23  6.61E-23
3250.363947  2.25E-21  2.25E-21
3250.373836  3.50E-21  3.50E-21
3250.381452  2.81E-22  2.81E-22
3250.388234  2.57E-22  2.57E-22
3250.400592  7.39E-22  7.39E-22
3250.411312  5.18E-23  5.18E-23
3250.42392  1.18E-22  1.18E-22
3250.438619  1.59E-21  1.59E-21
3250.472241  1.75E-22  1.75E-22
3250.494803  1.05E-21  1.05E-21
3250.522319  1.24E-21  1.24E-21
3250.5428  8.54E-22  8.54E-22
3250.55421  1.18E-21  1.18E-21
3250.567338  2.64E-22  2.64E-22
3250.60671  1.86E-23  1.86E-23
3250.631439  2.01E-22  2.01E-22
3250.641831  1.36E-21  1.36E-21
3250.650958  3.98E-21  3.98E-21
3250.663263  1.11E-21  1.11E-21
3250.672629  2.91E-22  2.91E-22
3250.687768  1.77E-21  1.77E-21
3250.709657  1.92E-23  1.92E-23
3250.725052  2.41E-21  2.41E-21
3250.7385  1.51E-21  1.51E-21
3250.796719  9.30E-22  9.30E-22
3250.833628  1.82E-21  1.82E-21
3250.843939  2.26E-21  2.26E-21
3250.855901  8.17E-22  8.17E-22
3250.894046  5.80E-23  5.80E-23
3250.922975  1.39E-21  1.39E-21
3250.936494  1.25E-21  1.25E-21
3250.957702  4.77E-23  4.77E-23
3250.970501  4.13E-23  4.13E-23
3250.980587  3.89E-22  3.89E-22
3250.990674  1.35E-22  1.35E-22
3251.015497  2.90E-22  2.90E-22
3251.035391  2.72E-21  2.72E-21
3251.043431  4.61E-21  4.61E-21
3251.05058  6.33E-21  6.33E-21
3251.057477  1.48E-21  1.48E-21
3251.065036  3.76E-23  3.76E-23
3251.073174  1.41E-23  1.41E-23
3251.087076  7.85E-23  7.85E-23
3251.111127  4.88E-24  4.88E-24
3251.130239  2.17E-21  2.17E-21
3251.14369  2.18E-21  2.18E-21
3251.205179  6.09E-24  6.09E-24
3251.260792  1.74E-22  1.74E-22
3251.27088  1.67E-21  1.67E-21
3251.280967  1.36E-21  1.36E-21
3251.312369  1.32E-23  1.32E-23
3251.340583  9.45E-24  9.45E-24
3251.348277  5.28E-22  5.28E-22
3251.353765  2.28E-21  2.28E-21
3251.35825  2.92E-21  2.92E-21
3251.362435  2.45E-21  2.45E-21
3251.366471  3.59E-21  3.59E-21
3251.370457  5.25E-21  5.25E-21
3251.37493  5.32E-21  5.32E-21
3251.380362  4.21E-21  4.21E-21
3251.386126  1.49E-21  1.49E-21
3251.393875  8.82E-23  8.82E-23
3251.423592  1.64E-22  1.64E-22
3251.476405  7.23E-22  7.23E-22
3251.498409  1.61E-22  1.61E-22
3251.509734  4.07E-22  4.07E-22
3251.518968  2.46E-21  2.46E-21
3251.527602  8.34E-22  8.34E-22
3251.537968  1.19E-22  1.19E-22
3251.551604  2.05E-23  2.05E-23
3251.582301  6.76E-23  6.76E-23
3251.61689  1.22E-21  1.22E-21
3251.643935  9.54E-23  9.54E-23
3251.681084  1.47E-21  1.47E-21
3251.708882  7.77E-22  7.77E-22
3251.734201  3.17E-22  3.17E-22
3251.741785  3.12E-21  3.12E-21
3251.74851  3.58E-21  3.58E-21
3251.754297  7.23E-22  7.23E-22
3251.759343  4.87E-23  4.87E-23
3251.764109  4.98E-24  4.98E-24
3251.769252  3.54E-23  3.54E-23
3251.77609  7.89E-22  7.89E-22
3251.784431  2.47E-21  2.47E-21
3251.793269  1.39E-21  1.39E-21
3251.814926  1.28E-21  1.28E-21
3251.860774  2.00E-22  2.00E-22
3251.876629  7.25E-23  7.25E-23
3251.886691  1.88E-21  1.88E-21
3251.89678  1.23E-21  1.23E-21
3251.913379  1.50E-23  1.50E-23
3251.95367  4.19E-24  4.19E-24
3251.982989  3.50E-24  3.50E-24
3252.044976  9.38E-22  9.38E-22
3252.059923  1.21E-21  1.21E-21
3252.070128  2.21E-21  2.21E-21
3252.080219  2.52E-21  2.52E-21
3252.095405  2.83E-22  2.83E-22
3252.131209  9.04E-22  9.04E-22
