0          References for Cross Section of 34SO        32S/O 
           Sarka et al., 2019    
                                                                                
0 Branching ratio for 34SO       Total        1 branch
Lambda  Total   34S/O 
2273.746299  3.74E-21  3.74E-21
2273.74965  3.22E-21  3.22E-21
2273.75307  3.99E-21  3.99E-21
2273.75659  3.63E-21  3.63E-21
2273.761219  5.01E-20  5.01E-20
2273.765896  2.32E-19  2.32E-19
2273.770293  1.59E-19  1.59E-19
2273.77568  1.14E-20  1.14E-20
2273.781327  9.11E-22  9.11E-22
2273.78792  8.65E-22  8.65E-22
2273.808659  8.77E-22  8.77E-22
2273.839135  9.93E-22  9.93E-22
2273.862077  8.67E-22  8.67E-22
2273.876498  8.67E-22  8.67E-22
2273.905159  8.66E-22  8.66E-22
2273.913283  8.79E-22  8.79E-22
2273.918304  9.30E-22  9.30E-22
2273.922454  1.19E-21  1.19E-21
2273.926039  9.40E-21  9.40E-21
2273.928792  6.01E-20  6.01E-20
2273.931414  1.97E-19  1.97E-19
2273.934341  3.67E-19  3.67E-19
2273.937507  4.16E-19  4.16E-19
2273.940602  2.94E-19  2.94E-19
2273.944037  8.90E-20  8.90E-20
2273.947845  7.84E-21  7.84E-21
2273.952072  9.56E-22  9.56E-22
2273.956656  8.69E-22  8.69E-22
2273.961168  8.68E-22  8.68E-22
2273.966721  8.78E-22  8.78E-22
2273.9735  8.75E-22  8.75E-22
2273.980604  8.68E-22  8.68E-22
2274.000429  8.68E-22  8.68E-22
2274.018276  8.69E-22  8.69E-22
2274.027444  8.69E-22  8.69E-22
2274.033263  8.71E-22  8.71E-22
2274.038482  9.77E-22  9.77E-22
2274.045274  1.26E-21  1.26E-21
2274.060234  8.82E-22  8.82E-22
2274.07903  9.03E-22  9.03E-22
2274.084939  5.37E-21  5.37E-21
2274.088966  6.72E-20  6.72E-20
2274.092957  2.32E-19  2.32E-19
2274.0974  1.77E-19  1.77E-19
2274.101832  3.43E-20  3.43E-20
2274.107139  2.90E-21  2.90E-21
2274.135878  8.72E-22  8.72E-22
2274.151  8.82E-22  8.82E-22
2274.157753  8.81E-22  8.81E-22
2274.163  8.86E-22  8.86E-22
2274.16788  8.79E-22  8.79E-22
2274.173146  8.86E-22  8.86E-22
2274.178142  8.80E-22  8.80E-22
2274.184432  8.74E-22  8.74E-22
2274.190862  8.73E-22  8.73E-22
2274.197683  8.72E-22  8.72E-22
2274.208707  8.73E-22  8.73E-22
2274.230459  8.79E-22  8.79E-22
2274.240831  9.83E-22  9.83E-22
2274.246337  9.53E-22  9.53E-22
2274.251609  8.79E-22  8.79E-22
2274.255856  1.30E-21  1.30E-21
2274.259806  1.94E-20  1.94E-20
2274.264415  1.77E-19  1.77E-19
2274.269862  2.02E-19  2.02E-19
2274.276467  2.36E-19  2.36E-19
2274.283818  8.25E-20  8.25E-20
2274.293689  9.34E-22  9.34E-22
2274.302341  1.07E-21  1.07E-21
2274.312583  1.02E-21  1.02E-21
2274.329362  8.75E-22  8.75E-22
2274.337559  8.75E-22  8.75E-22
2274.342896  8.75E-22  8.75E-22
2274.348145  8.76E-22  8.76E-22
2274.354353  8.76E-22  8.76E-22
2274.363159  1.08E-21  1.08E-21
2274.372488  6.00E-21  6.00E-21
2274.378616  7.24E-21  7.24E-21
2274.382683  8.17E-21  8.17E-21
2274.386065  5.10E-21  5.10E-21
2274.389367  1.73E-21  1.73E-21
2274.392568  9.93E-22  9.93E-22
2274.395683  1.31E-21  1.31E-21
2274.399013  3.09E-21  3.09E-21
2274.402274  5.59E-21  5.59E-21
2274.405192  5.89E-21  5.89E-21
2274.408362  4.68E-21  4.68E-21
2274.411963  1.25E-20  1.25E-20
2274.415623  1.78E-19  1.78E-19
2274.419626  1.01E-18  1.01E-18
2274.424058  1.46E-18  1.46E-18
2274.428552  9.20E-19  9.20E-19
2274.433457  6.55E-19  6.55E-19
2274.439503  1.64E-18  1.64E-18
2274.445971  3.88E-19  3.88E-19
2274.453411  1.76E-19  1.76E-19
2274.463697  3.77E-20  3.77E-20
2274.471526  4.35E-19  4.35E-19
2274.480032  1.62E-18  1.62E-18
2274.486991  9.23E-20  9.23E-20
2274.495008  9.39E-22  9.39E-22
2274.507718  8.80E-22  8.80E-22
2274.521621  1.79E-19  1.79E-19
2274.53156  7.12E-19  7.12E-19
2274.538905  2.21E-18  2.21E-18
2274.548589  3.81E-19  3.81E-19
2274.556642  8.82E-22  8.82E-22
2274.56101  1.12E-21  1.12E-21
2274.564517  1.47E-20  1.47E-20
2274.567708  1.71E-19  1.71E-19
2274.570711  7.64E-19  7.64E-19
2274.573446  1.42E-18  1.42E-18
2274.576015  1.49E-18  1.49E-18
2274.578543  1.22E-18  1.22E-18
2274.581031  8.47E-19  8.47E-19
2274.584005  3.26E-19  3.26E-19
2274.587694  3.83E-20  3.83E-20
2274.592364  1.31E-21  1.31E-21
2274.598451  8.81E-22  8.81E-22
2274.608122  1.04E-21  1.04E-21
2274.614531  4.09E-20  4.09E-20
2274.618851  7.61E-19  7.61E-19
2274.622642  2.79E-18  2.79E-18
2274.625699  3.00E-18  3.00E-18
2274.628408  1.43E-18  1.43E-18
2274.630907  3.78E-19  3.78E-19
2274.633249  1.49E-19  1.49E-19
2274.635623  4.45E-19  4.45E-19
2274.638239  1.30E-18  1.30E-18
2274.641388  1.99E-18  1.99E-18
2274.645391  9.20E-19  9.20E-19
2274.650816  5.17E-20  5.17E-20
2274.662349  4.63E-21  4.63E-21
2274.671709  6.93E-19  6.93E-19
2274.679509  6.02E-19  6.02E-19
2274.684993  2.10E-20  2.10E-20
2274.690551  9.38E-22  9.38E-22
2274.696881  1.10E-21  1.10E-21
2274.701937  4.17E-21  4.17E-21
2274.706377  7.00E-21  7.00E-21
2274.711322  2.42E-21  2.42E-21
2274.716645  1.07E-21  1.07E-21
2274.721205  3.42E-20  3.42E-20
2274.725917  1.35E-18  1.35E-18
2274.731639  5.15E-18  5.15E-18
2274.737181  1.30E-18  1.30E-18
2274.741965  3.03E-20  3.03E-20
2274.746509  3.08E-21  3.08E-21
2274.752497  1.53E-20  1.53E-20
2274.757639  1.63E-20  1.63E-20
2274.76181  1.52E-20  1.52E-20
2274.766357  4.18E-21  4.18E-21
2274.771107  9.60E-22  9.60E-22
2274.775118  8.85E-22  8.85E-22
2274.779463  9.73E-22  9.73E-22
2274.783837  2.28E-20  2.28E-20
2274.790619  1.12E-18  1.12E-18
2274.79817  8.19E-19  8.19E-19
2274.806452  8.93E-21  8.93E-21
2274.81443  1.52E-19  1.52E-19
2274.824253  2.65E-20  2.65E-20
2274.834648  1.74E-19  1.74E-19
2274.843803  2.22E-18  2.22E-18
2274.849911  6.10E-19  6.10E-19
2274.855737  1.13E-18  1.13E-18
2274.863573  2.31E-18  2.31E-18
2274.872681  1.52E-20  1.52E-20
2274.87916  8.92E-22  8.92E-22
2274.885012  9.09E-22  9.09E-22
2274.889532  8.99E-22  8.99E-22
2274.894122  8.98E-22  8.98E-22
2274.898981  8.99E-22  8.99E-22
2274.90642  8.86E-22  8.86E-22
2274.917787  3.25E-21  3.25E-21
2274.931315  1.40E-18  1.40E-18
2274.938356  1.08E-18  1.08E-18
2274.944575  2.80E-20  2.80E-20
2274.95053  9.04E-22  9.04E-22
2274.957099  8.88E-22  8.88E-22
2274.964397  1.55E-21  1.55E-21
2274.97332  8.24E-19  8.24E-19
2274.982242  1.85E-18  1.85E-18
2274.992431  8.83E-20  8.83E-20
2275.006708  1.15E-18  1.15E-18
2275.016662  2.05E-18  2.05E-18
2275.025763  1.63E-19  1.63E-19
2275.034317  3.39E-21  3.39E-21
2275.04313  5.87E-21  5.87E-21
2275.055247  3.07E-21  3.07E-21
2275.066164  9.69E-22  9.69E-22
2275.072535  2.14E-21  2.14E-21
2275.077849  2.24E-21  2.24E-21
2275.082784  2.52E-21  2.52E-21
2275.086834  9.74E-21  9.74E-21
2275.091413  4.86E-19  4.86E-19
2275.099705  1.69E-18  1.69E-18
2275.118976  1.25E-20  1.25E-20
2275.135694  1.78E-18  1.78E-18
2275.144595  3.04E-19  3.04E-19
2275.150333  1.51E-21  1.51E-21
2275.154854  9.23E-22  9.23E-22
2275.159385  8.87E-22  8.87E-22
2275.162967  8.86E-22  8.86E-22
2275.166434  8.83E-22  8.83E-22
2275.170557  8.87E-22  8.87E-22
2275.174774  1.97E-21  1.97E-21
2275.179363  2.04E-19  2.04E-19
2275.185045  2.71E-18  2.71E-18
2275.192002  1.69E-18  1.69E-18
2275.199313  1.55E-20  1.55E-20
2275.207483  1.17E-19  1.17E-19
2275.220305  3.11E-20  3.11E-20
2275.246346  8.78E-22  8.78E-22
2275.25417  8.78E-22  8.78E-22
2275.259823  8.78E-22  8.78E-22
2275.265182  8.78E-22  8.78E-22
2275.270784  2.32E-21  2.32E-21
2275.275918  2.26E-19  2.26E-19
2275.282065  2.50E-18  2.50E-18
2275.288411  1.07E-18  1.07E-18
2275.29497  1.31E-20  1.31E-20
2275.303553  4.78E-21  4.78E-21
2275.312598  1.54E-18  1.54E-18
2275.320095  2.27E-18  2.27E-18
2275.324924  1.89E-19  1.89E-19
2275.32851  6.25E-21  6.25E-21
2275.332383  9.45E-22  9.45E-22
2275.336819  8.78E-22  8.78E-22
2275.341258  8.71E-22  8.71E-22
2275.346033  8.68E-22  8.68E-22
2275.35454  8.68E-22  8.68E-22
2275.372702  2.20E-20  2.20E-20
2275.38158  2.30E-18  2.30E-18
2275.389681  1.53E-18  1.53E-18
2275.399983  1.11E-19  1.11E-19
2275.414093  1.39E-21  1.39E-21
2275.421262  3.21E-20  3.21E-20
2275.425913  1.99E-19  1.99E-19
2275.42944  2.51E-19  2.51E-19
2275.432742  1.05E-19  1.05E-19
2275.435875  2.67E-20  2.67E-20
2275.439209  1.16E-20  1.16E-20
2275.442435  4.13E-21  4.13E-21
2275.446065  1.15E-21  1.15E-21
2275.449564  8.77E-22  8.77E-22
2275.453323  8.76E-22  8.76E-22
2275.457698  8.78E-22  8.78E-22
2275.462376  8.79E-22  8.79E-22
2275.466579  8.84E-22  8.84E-22
2275.470804  8.82E-22  8.82E-22
2275.476372  1.01E-21  1.01E-21
2275.483139  1.93E-19  1.93E-19
2275.493813  1.71E-18  1.71E-18
2275.511113  5.00E-19  5.00E-19
2275.523934  1.81E-18  1.81E-18
2275.540443  1.43E-21  1.43E-21
2275.555711  1.09E-21  1.09E-21
2275.575532  4.62E-21  4.62E-21
2275.600433  1.84E-18  1.84E-18
2275.607151  2.72E-18  2.72E-18
2275.612857  1.58E-19  1.58E-19
2275.616905  4.32E-21  4.32E-21
2275.6211  3.23E-20  3.23E-20
2275.626067  1.52E-19  1.52E-19
2275.633477  3.46E-20  3.46E-20
2275.63902  1.12E-21  1.12E-21
2275.645083  8.59E-22  8.59E-22
2275.651276  9.40E-22  9.40E-22
2275.658234  1.00E-21  1.00E-21
2275.664229  8.67E-22  8.67E-22
2275.669586  8.59E-22  8.59E-22
2275.677869  8.59E-22  8.59E-22
2275.695806  8.59E-22  8.59E-22
2275.709261  3.46E-21  3.46E-21
2275.716838  8.30E-19  8.30E-19
2275.72332  3.30E-18  3.30E-18
2275.728137  9.70E-19  9.70E-19
2275.732933  3.42E-20  3.42E-20
2275.737378  2.12E-19  2.12E-19
2275.742601  2.66E-18  2.66E-18
2275.748315  2.39E-18  2.39E-18
2275.753734  1.53E-19  1.53E-19
2275.759115  1.76E-21  1.76E-21
2275.76338  2.07E-21  2.07E-21
2275.767396  1.78E-21  1.78E-21
2275.771075  1.91E-21  1.91E-21
2275.774494  2.05E-21  2.05E-21
2275.778006  1.31E-21  1.31E-21
2275.782831  8.83E-22  8.83E-22
2275.789233  8.61E-22  8.61E-22
2275.806766  1.02E-21  1.02E-21
2275.816933  5.54E-20  5.54E-20
2275.822888  1.95E-19  1.95E-19
2275.828318  5.08E-20  5.08E-20
2275.834199  3.41E-21  3.41E-21
2275.840934  9.24E-19  9.24E-19
2275.8481  3.16E-18  3.16E-18
2275.855504  3.93E-19  3.93E-19
2275.860524  1.09E-19  1.09E-19
2275.865261  7.02E-21  7.02E-21
2275.869723  1.12E-21  1.12E-21
2275.874378  9.02E-22  9.02E-22
2275.878869  8.64E-22  8.64E-22
2275.883754  8.64E-22  8.64E-22
2275.890668  8.64E-22  8.64E-22
2275.906305  2.33E-21  2.33E-21
2275.925357  9.32E-22  9.32E-22
2275.93792  8.65E-22  8.65E-22
2275.954512  1.14E-20  1.14E-20
2275.979316  1.52E-18  1.52E-18
2275.994272  1.84E-18  1.84E-18
2276.004904  2.32E-20  2.32E-20
2276.013861  8.47E-22  8.47E-22
2276.026883  8.48E-22  8.48E-22
2276.039293  8.49E-22  8.49E-22
2276.046394  8.50E-22  8.50E-22
2276.051736  8.62E-22  8.62E-22
2276.056086  1.93E-21  1.93E-21
2276.060708  3.72E-20  3.72E-20
2276.065694  1.52E-19  1.52E-19
2276.073021  3.38E-20  3.38E-20
2276.080528  8.99E-22  8.99E-22
2276.088406  8.55E-22  8.55E-22
2276.094206  8.59E-22  8.59E-22
2276.099261  2.44E-21  2.44E-21
2276.104085  2.37E-19  2.37E-19
2276.109986  2.92E-18  2.92E-18
2276.116782  1.49E-18  1.49E-18
2276.124726  1.69E-20  1.69E-20
2276.13244  7.16E-21  7.16E-21
2276.138681  1.23E-21  1.23E-21
2276.145953  8.50E-22  8.50E-22
2276.154109  8.50E-22  8.50E-22
2276.164083  8.51E-22  8.51E-22
2276.173457  9.10E-22  9.10E-22
2276.180759  1.21E-21  1.21E-21
2276.187704  9.10E-22  9.10E-22
2276.196356  8.51E-22  8.51E-22
2276.205843  8.51E-22  8.51E-22
2276.217913  8.52E-22  8.52E-22
2276.236298  2.68E-19  2.68E-19
2276.255255  2.65E-18  2.65E-18
2276.263404  3.51E-18  3.51E-18
2276.26994  9.34E-19  9.34E-19
2276.276292  1.14E-20  1.14E-20
2276.282871  8.60E-22  8.60E-22
2276.289944  8.54E-22  8.54E-22
2276.298228  1.71E-20  1.71E-20
2276.308124  1.49E-19  1.49E-19
2276.31645  6.82E-21  6.82E-21
2276.323714  8.59E-22  8.59E-22
2276.332575  8.54E-22  8.54E-22
2276.357578  8.54E-22  8.54E-22
2276.382699  9.66E-22  9.66E-22
2276.392302  4.96E-19  4.96E-19
2276.399984  2.87E-18  2.87E-18
2276.410225  9.65E-20  9.65E-20
2276.41821  2.37E-21  2.37E-21
2276.422949  3.85E-21  3.85E-21
2276.427103  3.36E-21  3.36E-21
2276.431019  4.06E-21  4.06E-21
2276.43467  2.43E-21  2.43E-21
2276.437932  1.15E-21  1.15E-21
2276.441103  8.69E-22  8.69E-22
2276.444239  8.39E-22  8.39E-22
2276.448817  8.35E-22  8.35E-22
2276.455073  8.36E-22  8.36E-22
2276.460967  8.93E-22  8.93E-22
2276.467037  1.64E-21  1.64E-21
2276.472426  1.59E-21  1.59E-21
2276.477529  1.68E-21  1.68E-21
2276.481796  1.46E-21  1.46E-21
2276.486922  8.93E-22  8.93E-22
2276.491694  8.37E-22  8.37E-22
2276.497316  8.36E-22  8.36E-22
2276.50403  8.36E-22  8.36E-22
2276.512052  8.57E-22  8.57E-22
2276.520385  1.72E-20  1.72E-20
2276.528464  1.21E-19  1.21E-19
2276.534861  2.04E-20  2.04E-20
2276.540464  2.22E-20  2.22E-20
2276.546413  1.44E-18  1.44E-18
2276.55255  4.96E-18  4.96E-18
2276.558407  3.66E-18  3.66E-18
2276.564574  3.69E-19  3.69E-19
2276.571581  1.38E-21  1.38E-21
2276.578663  1.14E-21  1.14E-21
2276.58754  9.05E-22  9.05E-22
2276.614532  8.39E-22  8.39E-22
2276.643809  8.39E-22  8.39E-22
2276.658548  8.40E-22  8.40E-22
2276.669183  9.13E-22  9.13E-22
2276.678552  1.04E-21  1.04E-21
2276.687551  1.34E-21  1.34E-21
2276.698026  2.09E-20  2.09E-20
2276.709237  2.18E-18  2.18E-18
2276.718319  2.80E-19  2.80E-19
2276.723598  2.18E-21  2.18E-21
2276.728103  2.22E-20  2.22E-20
2276.732678  1.37E-19  1.37E-19
2276.737249  1.29E-19  1.29E-19
2276.742117  1.68E-20  1.68E-20
2276.747954  9.62E-22  9.62E-22
2276.756637  1.16E-21  1.16E-21
2276.762302  9.55E-22  9.55E-22
2276.767362  9.43E-22  9.43E-22
2276.771692  8.28E-21  8.28E-21
2276.775358  7.31E-20  7.31E-20
2276.77883  1.97E-19  1.97E-19
2276.782051  1.70E-19  1.70E-19
2276.785751  4.36E-20  4.36E-20
2276.79011  2.55E-21  2.55E-21
2276.793808  8.85E-22  8.85E-22
2276.797558  8.50E-22  8.50E-22
2276.802209  8.43E-22  8.43E-22
2276.807025  8.42E-22  8.42E-22
2276.811944  8.43E-22  8.43E-22
2276.817159  8.45E-22  8.45E-22
2276.822426  1.29E-21  1.29E-21
2276.826743  4.71E-21  4.71E-21
2276.830839  8.14E-21  8.14E-21
2276.836068  8.84E-21  8.84E-21
2276.842539  4.65E-21  4.65E-21
2276.85258  1.06E-21  1.06E-21
2276.864979  8.77E-19  8.77E-19
2276.872134  6.93E-18  6.93E-18
2276.877379  2.75E-18  2.75E-18
2276.882034  1.34E-19  1.34E-19
2276.887211  1.29E-21  1.29E-21
2276.893634  8.44E-22  8.44E-22
2276.900374  8.44E-22  8.44E-22
2276.907738  8.46E-22  8.46E-22
2276.914729  9.22E-22  9.22E-22
2276.921895  9.22E-22  9.22E-22
2276.928636  8.49E-22  8.49E-22
2276.934279  8.48E-22  8.48E-22
2276.940745  1.04E-21  1.04E-21
2276.947943  1.54E-21  1.54E-21
2276.954552  8.96E-22  8.96E-22
2276.963466  8.23E-22  8.23E-22
2276.972029  8.23E-22  8.23E-22
2276.979392  8.78E-22  8.78E-22
2276.988134  8.92E-22  8.92E-22
2276.996614  9.26E-22  9.26E-22
2277.006825  3.90E-20  3.90E-20
2277.013934  1.01E-19  1.01E-19
2277.020969  9.14E-21  9.14E-21
2277.029084  1.42E-21  1.42E-21
2277.03703  1.01E-18  1.01E-18
2277.047895  1.41E-18  1.41E-18
2277.058858  3.79E-21  3.79E-21
2277.074577  8.89E-22  8.89E-22
2277.08362  1.69E-21  1.69E-21
2277.08945  1.40E-21  1.40E-21
2277.094153  9.61E-22  9.61E-22
2277.098818  8.38E-22  8.38E-22
2277.10556  8.26E-22  8.26E-22
2277.118739  8.32E-22  8.32E-22
2277.131833  1.71E-21  1.71E-21
2277.137219  3.36E-21  3.36E-21
2277.142617  5.56E-21  5.56E-21
2277.147205  4.77E-21  4.77E-21
2277.151145  1.55E-21  1.55E-21
2277.154723  8.63E-22  8.63E-22
2277.157779  8.31E-22  8.31E-22
2277.161317  8.33E-22  8.33E-22
2277.164804  8.37E-22  8.37E-22
2277.168081  8.36E-22  8.36E-22
2277.170743  8.31E-22  8.31E-22
2277.173327  8.27E-22  8.27E-22
2277.176218  8.27E-22  8.27E-22
2277.179069  8.27E-22  8.27E-22
2277.182392  8.46E-22  8.46E-22
2277.186496  1.08E-21  1.08E-21
2277.190469  1.47E-21  1.47E-21
2277.19436  1.29E-21  1.29E-21
2277.198994  4.73E-21  4.73E-21
2277.203553  2.01E-19  2.01E-19
2277.207903  2.18E-18  2.18E-18
2277.212271  4.94E-18  4.94E-18
2277.217256  4.30E-18  4.30E-18
2277.222546  8.99E-19  8.99E-19
2277.227061  1.39E-19  1.39E-19
2277.232227  1.32E-20  1.32E-20
2277.237574  1.46E-21  1.46E-21
2277.243888  8.74E-22  8.74E-22
2277.25183  8.28E-22  8.28E-22
2277.265146  1.10E-20  1.10E-20
2277.27411  1.57E-19  1.57E-19
2277.281013  5.53E-20  5.53E-20
2277.287875  1.29E-21  1.29E-21
2277.294012  2.34E-21  2.34E-21
2277.303803  4.67E-21  4.67E-21
2277.320136  8.32E-22  8.32E-22
2277.340155  8.30E-22  8.30E-22
2277.353499  1.01E-21  1.01E-21
2277.365292  8.62E-22  8.62E-22
2277.379809  1.34E-21  1.34E-21
2277.391194  4.86E-19  4.86E-19
2277.403672  1.41E-18  1.41E-18
2277.443376  1.13E-21  1.13E-21
2277.462562  1.03E-21  1.03E-21
2277.468611  1.00E-21  1.00E-21
2277.473771  1.80E-21  1.80E-21
2277.479337  1.30E-21  1.30E-21
2277.484933  8.48E-22  8.48E-22
2277.491527  8.37E-22  8.37E-22
2277.50529  2.02E-21  2.02E-21
2277.515942  6.37E-20  6.37E-20
2277.523994  4.57E-20  4.57E-20
2277.532521  1.06E-21  1.06E-21
2277.539382  8.20E-22  8.20E-22
2277.543751  8.41E-22  8.41E-22
2277.548158  1.73E-21  1.73E-21
2277.552119  5.12E-21  5.12E-21
2277.556014  6.07E-21  6.07E-21
2277.559793  6.88E-21  6.88E-21
2277.563303  5.78E-20  5.78E-20
2277.566886  7.32E-19  7.32E-19
2277.570897  3.03E-18  3.03E-18
2277.574819  2.78E-18  2.78E-18
2277.578488  1.78E-18  1.78E-18
2277.581896  3.46E-18  3.46E-18
2277.585249  3.18E-18  3.18E-18
2277.588774  8.84E-19  8.84E-19
2277.592143  7.76E-20  7.76E-20
2277.595499  3.17E-21  3.17E-21
2277.599265  1.15E-21  1.15E-21
2277.603641  1.16E-21  1.16E-21
2277.608232  8.68E-22  8.68E-22
2277.613846  8.11E-22  8.11E-22
2277.619623  9.03E-22  9.03E-22
2277.627738  1.21E-21  1.21E-21
2277.640973  8.39E-22  8.39E-22
2277.686285  8.19E-22  8.19E-22
2277.706822  8.12E-22  8.12E-22
2277.72579  6.60E-21  6.60E-21
2277.737594  1.06E-19  1.06E-19
2277.746414  7.44E-21  7.44E-21
2277.755427  9.47E-22  9.47E-22
2277.764066  2.82E-21  2.82E-21
2277.770994  4.23E-19  4.23E-19
2277.776069  2.50E-18  2.50E-18
2277.779942  2.19E-18  2.19E-18
2277.783609  4.83E-19  4.83E-19
2277.787109  5.92E-20  5.92E-20
2277.791387  1.41E-19  1.41E-19
2277.796686  1.04E-19  1.04E-19
2277.802409  6.51E-21  6.51E-21
2277.808322  1.45E-21  1.45E-21
2277.816094  9.27E-22  9.27E-22
2277.831189  1.05E-21  1.05E-21
2277.847528  1.24E-21  1.24E-21
2277.855862  1.31E-21  1.31E-21
2277.86231  2.41E-21  2.41E-21
2277.866192  2.68E-21  2.68E-21
2277.870116  2.13E-21  2.13E-21
2277.873745  2.33E-21  2.33E-21
2277.877565  2.28E-21  2.28E-21
2277.881413  1.34E-21  1.34E-21
2277.885013  1.03E-21  1.03E-21
2277.888377  8.83E-22  8.83E-22
2277.892284  8.21E-22  8.21E-22
2277.896578  8.15E-22  8.15E-22
2277.901148  8.16E-22  8.16E-22
2277.905963  8.16E-22  8.16E-22
2277.910931  8.16E-22  8.16E-22
2277.916975  8.18E-22  8.18E-22
2277.925293  1.09E-21  1.09E-21
2277.932542  1.34E-21  1.34E-21
2277.940254  2.22E-21  2.22E-21
2277.945254  7.59E-21  7.59E-21
2277.948503  1.33E-19  1.33E-19
2277.951511  9.70E-19  9.70E-19
2277.954919  2.92E-18  2.92E-18
2277.958767  2.53E-18  2.53E-18
2277.962224  6.40E-19  6.40E-19
2277.96544  2.98E-19  2.98E-19
2277.968642  1.58E-18  1.58E-18
2277.973296  3.14E-18  3.14E-18
2277.982485  1.23E-19  1.23E-19
2277.993493  1.34E-21  1.34E-21
2278.004244  8.23E-22  8.23E-22
2278.011183  8.18E-22  8.18E-22
2278.016965  8.36E-22  8.36E-22
2278.022604  1.03E-21  1.03E-21
2278.03007  1.56E-21  1.56E-21
2278.040192  7.89E-21  7.89E-21
2278.049061  7.49E-20  7.49E-20
2278.055969  1.03E-20  1.03E-20
2278.061359  8.96E-22  8.96E-22
2278.066919  8.29E-22  8.29E-22
2278.074217  1.40E-21  1.40E-21
2278.082149  1.23E-21  1.23E-21
2278.09062  1.73E-21  1.73E-21
2278.098086  1.18E-21  1.18E-21
2278.104989  8.26E-22  8.26E-22
2278.114489  8.19E-22  8.19E-22
2278.130619  8.20E-22  8.20E-22
2278.150866  8.93E-22  8.93E-22
2278.16485  3.41E-21  3.41E-21
2278.173002  5.85E-19  5.85E-19
2278.179565  2.37E-18  2.37E-18
2278.185571  4.43E-19  4.43E-19
2278.192936  2.12E-21  2.12E-21
2278.200663  8.51E-22  8.51E-22
2278.206352  8.79E-22  8.79E-22
2278.211188  8.10E-22  8.10E-22
2278.215592  7.97E-22  7.97E-22
2278.220259  9.18E-22  9.18E-22
2278.225288  1.82E-21  1.82E-21
2278.232288  1.34E-21  1.34E-21
2278.23956  7.99E-22  7.99E-22
2278.247402  7.96E-22  7.96E-22
2278.256002  8.27E-22  8.27E-22
2278.263613  1.21E-20  1.21E-20
2278.272372  1.05E-19  1.05E-19
2278.278471  2.05E-20  2.05E-20
2278.283522  2.37E-21  2.37E-21
2278.288248  1.91E-21  1.91E-21
2278.292661  4.44E-21  4.44E-21
2278.296212  4.64E-21  4.64E-21
2278.300124  4.74E-21  4.74E-21
2278.304498  5.10E-21  5.10E-21
2278.308599  2.63E-21  2.63E-21
2278.313092  1.49E-21  1.49E-21
2278.3178  1.84E-21  1.84E-21
2278.322635  2.60E-21  2.60E-21
2278.328018  3.54E-20  3.54E-20
2278.334447  1.30E-19  1.30E-19
2278.345195  4.23E-21  4.23E-21
2278.35689  8.86E-19  8.86E-19
2278.36394  2.88E-18  2.88E-18
2278.36804  9.47E-19  9.47E-19
2278.371782  7.82E-20  7.82E-20
2278.375624  5.49E-20  5.49E-20
2278.379832  1.05E-18  1.05E-18
2278.384423  3.34E-18  3.34E-18
2278.388355  1.91E-18  1.91E-18
2278.391893  3.19E-19  3.19E-19
2278.396185  1.01E-20  1.01E-20
2278.400431  5.65E-21  5.65E-21
2278.404932  2.86E-21  2.86E-21
2278.408865  1.01E-21  1.01E-21
2278.41288  8.04E-22  8.04E-22
2278.418373  8.00E-22  8.00E-22
2278.427621  1.38E-21  1.38E-21
2278.442864  8.82E-22  8.82E-22
2278.469943  8.00E-22  8.00E-22
2278.510404  8.03E-22  8.03E-22
2278.518475  9.18E-22  9.18E-22
2278.524796  9.01E-22  9.01E-22
2278.530269  9.59E-22  9.59E-22
2278.538252  1.80E-21  1.80E-21
2278.545836  9.46E-22  9.46E-22
2278.551291  1.96E-21  1.96E-21
2278.557777  5.05E-21  5.05E-21
2278.564324  2.10E-21  2.10E-21
2278.569735  8.69E-22  8.69E-22
2278.578781  1.42E-21  1.42E-21
2278.589326  1.47E-21  1.47E-21
2278.595611  3.00E-19  3.00E-19
2278.601834  2.17E-18  2.17E-18
2278.606938  1.20E-18  1.20E-18
2278.611106  1.10E-19  1.10E-19
2278.615033  4.95E-21  4.95E-21
2278.62083  2.13E-21  2.13E-21
2278.629004  1.15E-21  1.15E-21
2278.650073  8.03E-22  8.03E-22
2278.662229  8.03E-22  8.03E-22
2278.670254  8.04E-22  8.04E-22
2278.677114  8.92E-22  8.92E-22
2278.683162  1.17E-21  1.17E-21
2278.691049  1.17E-21  1.17E-21
2278.69868  9.00E-22  9.00E-22
2278.705095  8.05E-22  8.05E-22
2278.710963  8.10E-22  8.10E-22
2278.715317  8.17E-22  8.17E-22
2278.719159  8.12E-22  8.12E-22
2278.722777  8.12E-22  8.12E-22
2278.726247  8.13E-22  8.13E-22
2278.729898  8.56E-22  8.56E-22
2278.734693  1.56E-21  1.56E-21
2278.739617  2.17E-21  2.17E-21
2278.746049  2.27E-21  2.27E-21
2278.751039  1.73E-21  1.73E-21
2278.756076  1.44E-21  1.44E-21
2278.760348  1.51E-21  1.51E-21
2278.764255  1.21E-21  1.21E-21
2278.768131  1.22E-21  1.22E-21
2278.772239  1.21E-21  1.21E-21
2278.777685  1.04E-21  1.04E-21
2278.784321  1.67E-19  1.67E-19
2278.793298  1.80E-18  1.80E-18
2278.801644  6.64E-20  6.64E-20
2278.806142  1.73E-21  1.73E-21
